R-HSA-204626,"Hypusine synthesis from eIF5A-lysine",4,12,8.152727766831986E-4,0.04096370524418172,0.5036716071610473,3,3,2.2881549843642744E-4,1.0,9606,Homo sapiens,"EIF5A;EIF5A2;DHPS;DOHH","","R-HSA-204647;R-HSA-204662;R-HSA-204617"
R-HSA-389359,"CD28 dependent Vav1 pathway",12,17,0.0011549697669678647,0.04161707940730428,0.5036716071610473,6,6,4.576309968728549E-4,-1.0,9606,Homo sapiens,"CD86;INO80E;CD80;VAV1;CDC42;PAK1;LCK;CD28;FYN;GRB2;RAC1;PAK3;PAK2","","R-HSA-389348;R-HSA-389350;R-HSA-389788;R-HSA-388814;R-HSA-389352;R-HSA-389354"
R-HSA-189085,"Digestion of dietary carbohydrate",9,26,0.0017664243494802637,0.041650967549432066,0.5036716071610473,13,13,9.915338265578523E-4,1.0,9606,Homo sapiens,"CHIT1;ADAMTS4;MGAM;USP49;AMY2A;AMY2B;AMY1A;SI;MGA;TREH;LCT","","R-HSA-5659861;R-HSA-189062;R-HSA-191108;R-HSA-191114;R-HSA-189102;R-HSA-191116;R-HSA-189069;R-HSA-188979;R-HSA-6786421;R-HSA-6786652;R-HSA-188985;R-HSA-191101;R-HSA-189053"
R-HSA-9679506,"SARS-CoV Infections",145,328,0.022284122562674095,0.042003977086584536,0.5036716071610473,85,255,0.01944931736709633,-1.0,9606,Homo sapiens,"RB1;KDM1A;SERPINE2;TUSC3;ARID4A;ARID4B;NR3C1;COMT;EDC4;CYSLTR1;TBK1;IL6R;SBF2;AP2M1;ZBP1;IFNAR2;ST6GAL1;KDM2B;IL11RA;IL1R1;MCCC1;ATP1B3;MOGS;ATP1B2;ZCRB1;ATP1B1;SAP30;CYP27A1;ACE2;BRMS1;BIN1;RBP1;CHMP4C;CHMP4B;CHMP4A;FKBP4;UBA52;IFNAR1;DDX5;VCP;RPN2;STXBP4;RPN1;FPR1;PIK3R4;CACNA1D;PHF21A;FUT8;UBB;MAN2A1;UBC;ST3GAL4;RIPK1;SUDS3;ST3GAL1;ST3GAL2;ST3GAL3;UVRAG;UBE2I;EDEM2;IFNLR1;PARP16;PHKB;PARP14;PARP10;FXYD4;FXYD3;CILP;FXYD2;FXYD1;ZFP64;CHMP2B;STT3A;CHMP2A;FXYD7;FXYD6;SKIV2L;RCOR1;ITGB1;GPI;GSK3B;GSK3A;HSP90AB1;ST6GALNAC2;COL14A1;PRKCSH;CHD4;AP2A1;CTSV;CHD3;MAGT1;AP2A2;MAP1LC3B;SUMO1;CTSL;HMG20B;JAK2;JAK3;JAK1;PARP6;HSP90AA1;PARP4;ITGA4;IFNGR1;TUBB;IFNGR2;SIGMAR1;TYK2;PARP9;DDOST;PARP8;PKM;DAD1;CANX;CLDN19;TLR9;CHMP3;PIK3C3;TLR7;MAN1B1;CHMP6;ST6GALNAC3;CHMP7;ST6GALNAC4;BECN1;HDAC2;WBP1;ROCK1;HDAC1;ROCK2;ATP1A4;ATP1A3;TMPRSS2;FURIN;ATP1A2;ATP1A1;GANAB;ATP5F1B;MTA1;RBBP4;SAP30L;MGAT5;S1PR1;AP2S1;SAP18;MGAT1;MGAT2;VHL;RBBP7;MTA2;RPS27A;MTA3;BRD4;CRBN;PTGES3;GALNT1;AMFR;STAT2;ADAM33;AP2B1;GATAD2B;VEGFA;GATAD2A;MGAT4C;FKBP1A;REST;IMPDH1;MGAT4A;IMPDH2;MGAT4B;QRICH1;PDCD1;SLC25A34","","R-HSA-9684627;R-HSA-9678737;R-HSA-9681169;R-HSA-9685655;R-HSA-9682712;R-HSA-9680408;R-HSA-9679775;R-HSA-9678749;R-HSA-9694364;R-HSA-9694620;R-HSA-9694337;R-HSA-9678854;R-HSA-9686790;R-HSA-9687435;R-HSA-9697423;R-HSA-9681294;R-HSA-9683760;R-HSA-9678128;R-HSA-9686711;R-HSA-9695415;R-HSA-9694390;R-HSA-9686710;R-HSA-9694773;R-HSA-9679029;R-HSA-9679028;R-HSA-9680443;R-HSA-9683769;R-HSA-9694520;R-HSA-9699007;R-HSA-9679421;R-HSA-9683772;R-HSA-9683488;R-HSA-9696807;R-HSA-9679780;R-HSA-9679787;R-HSA-9686699;R-HSA-9686061;R-HSA-9698988;R-HSA-9687724;R-HSA-9687121;R-HSA-9681616;R-HSA-9683664;R-HSA-9678935;R-HSA-9694677;R-HSA-9694293;R-HSA-9696980;R-HSA-9681627;R-HSA-9683546;R-HSA-9698265;R-HSA-9682009;R-HSA-9683679;R-HSA-9679839;R-HSA-9690461;R-HSA-9694529;R-HSA-9683648;R-HSA-9694656;R-HSA-9682631;R-HSA-9685830;R-HSA-9694406;R-HSA-9687109;R-HSA-9694661;R-HSA-9679045;R-HSA-9679044;R-HSA-9679819;R-HSA-9686731;R-HSA-9694793;R-HSA-9679816;R-HSA-9694287;R-HSA-9683663;R-HSA-9678925;R-HSA-9694579;R-HSA-9679477;R-HSA-9694580;R-HSA-9697018;R-HSA-9683455;R-HSA-9694463;R-HSA-9694718;R-HSA-9679740;R-HSA-9681763;R-HSA-9678561;R-HSA-9694689;R-HSA-9683687;R-HSA-9694438;R-HSA-9684068;R-HSA-9681514"
R-HSA-75205,"Dissolution of Fibrin Clot",13,14,9.51151572797065E-4,0.042232335874514394,0.5036716071610473,19,19,0.001449164823430707,-1.0,9606,Homo sapiens,"SERPINB2;ANXA2;SERPINE2;SERPINE1;SERPINF2;PLAUR;PLAT;PLG;SERPINB8;SERPINB6;PLAU;HRG;S100A10","","R-HSA-158722;R-HSA-158784;R-HSA-158721;R-HSA-158982;R-HSA-158756;R-HSA-158795;R-HSA-158766;R-HSA-158959;R-HSA-158925;R-HSA-158893;R-HSA-158800;R-HSA-158747;R-HSA-158744;R-HSA-159001;R-HSA-158942;R-HSA-158750;R-HSA-159005;R-HSA-158941;R-HSA-158781"
R-HSA-202433,"Generation of second messenger molecules",44,59,0.004008424485359059,0.042349955420310746,0.5036716071610473,17,17,0.001296621157806422,-1.0,9606,Homo sapiens,"ITK;RNASEH2B;IGSF3;WAS;CD3G;CD3E;CD3D;PAK1;FAM83F;GRAP2;KIF3C;PLCG1;PAK3;PAK2;HLA-DQA2;HLA-DQA1;NCK1;HLA-DPA1;VASP;HLA-DRB5;FYB1;ENAH;ZAP70;CD4;LCK;HLA-DPB1;BTK;SPNS1;HLA-DRA;EVL;LCP2;CD247;ACTR10;CD101;HLA-DRB1;HLA-DQB2;LAT;HLA-DQB1","","R-HSA-430183;R-HSA-202241;R-HSA-430180;R-HSA-202375;R-HSA-202407;R-HSA-202245;R-HSA-202212;R-HSA-430190;R-HSA-202248;R-HSA-202216;R-HSA-430135;R-HSA-202354;R-HSA-202325;R-HSA-202331;R-HSA-213407;R-HSA-213406;R-HSA-430201"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",410,501,0.03403763842652354,0.042366922021494086,0.5036716071610473,395,396,0.03020364579360842,-1.0,9606,Homo sapiens,"MAML2;MAML1;ZFYVE9;ARAF;RBPJ;PSMD8;PSMD9;PSMD6;PSMD7;MPRIP;PSMD4;PSMD5;PSMD2;AKT2;MYC;FGFR1OP2;PSMD3;AKT3;PSMD1;AKT1;FRS2;DKK1;SND1;DKK2;DKK4;BCR;BIN2;TEP1;PSME3;PSME4;PSME1;PSME2;MAML3;UBA52;FLG;RPN2;CTBP2;CTBP1;DHH;MAPKAP1;RPN1;FPR1;PDGFB;PDGFA;ZC3HAV1;IQGAP1;NCSTN;PSMF1;PLCG1;ICOS;ATG7;BRAP;LYN;JAG2;CREBBP;JAG1;FZD5;FZD4;FZD6;FN1;FZD8;BRAF;ERLIN2;STRN;CDKN1A;CDKN1B;WDR48;AREG;PANX2;SHH;HEY1;HEY2;JAK2;DUSP8;DUSP9;WDR35;DUSP6;DUSP7;NCOR2;PSMA5;APBB1IP;KAT2B;PSMA6;ZEB2;KAT2A;PSMA3;MRAS;NCOR1;PSMA4;SLC7A8;PSMA1;LRRC7;PSMA2;L2HGDH;HBEGF;KANK1;EGFR;PSMA7;PAPSS1;PSMB6;PSMB7;NEURL1B;PSMB4;NRAS;PSMB5;PSMB2;PSMB3;PSMB1;RICTOR;STAT6;RPS27A;CSNK1A1;AGK;STAT1;STAT3;ADAM33;SYVN1;PSMB8;PSMB9;SKI;HEYL;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;IRS1;ITGA2B;IRS2;FGF1;FGF2;PPP1CB;FGF5;PPP1CC;FGF6;FGF7;HHAT;DACH1;FGF8;FGF9;RNF43;MAP2K1;MAP2K2;FBXW7;GTF2F1;GTF2F2;RBX1;SLC9A8;NOTCH3;INO80E;NOTCH1;PFKFB3;FAM114A2;TNKS;SHC1;CUL3;CUL1;FOXO6;FOXO4;PHB;FOXO3;SPATA5;FOXO1;RAP1B;PORCN;BAG4;BCL2L11;RAP1A;PLXNA3;KL;QKI;CDK8;MDM2;NF1;FGFR1OP;MAP3K11;ITGB3;PTEN;PIK3CD;ARRB1;ARRB2;PIK3CB;DUSP16;FTCD;KIAA1549;DUSP10;PLEKHG1;HSP90AA1;KSR1;VWF;CHUK;NRG1;NRG2;KSR2;NRG3;PIK3CA;NRG4;LCK;ESRP1;SOS1;MET;HDAC4;HDAC5;PRPS1;HDAC2;SMARCD3;HDAC3;HDAC1;SRC;LRP5;HDAC8;HDAC9;HDAC6;HDAC7;LRP6;FIP1L1;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;CSK;FYN;IARS2;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;HIP1R;PTPN11;PTPN12;MTOR;APC;PIK3AP1;DMGDH;HDAC10;HDAC11;CCNC;ACTB;GOLGA4;PPP2R1B;PPP2R1A;TRIM24;KDR;BTRC;PDK1;SKP1;ALG3;ACSL4;EREG;CYP39A1;BTC;MT1A;PPA1;CDC37;AKAP9;MTHFD2L;TLN1;TGFA;PIK3R3;PIK3R2;PIK3R1;FXR1;APH1A;APH1B;CD19;NAALAD2;ASL;VASP;STAT5A;STAT5B;YES1;SNW1;CD28;GRB2;CALM3;CALM1;ZMYM2;CNTRL;RAC2;RAC1;HRAS;PSENEN;RHOG;GAB1;KREMEN1;AGTRAP;AP3B1;GAB2;KREMEN2;VAV1;CNKSR2;CNKSR1;KIT;PRICKLE2;DERL1;DERL2;TRAK1;PPP2CA;PPP2CB;CUX1;OS9;LMNA;SHOC2;TBL1X;MIB2;ERBIN;MIB1;PPP1CA;FKBP1A;KITLG;EPGN;CTNNB1;AGGF1;MAMLD1;KLB;CD86;CD80;IHH;PEBP1;UBE3A;ACTG1;CAPN3;EP300;PDGFRB;PDGFRA;HGF;TSC2;ADAM10;GRIP2;ADAM17;TBL1XR1;AMPH;RAF1;VCL;PSMD10;VCP;PSMD12;PSMD11;PSMD14;PSMD13;SEL1L;PSEN2;PSEN1;CAMSAP2;CACNA1I;UBB;UBC;FGF20;MARK3;FGF23;FGF22;SMAD2;SMAD4;CPSF6;TGFB1;SMAD3;WNT3A;TDRD7;ESR1;ESR2;SEM1;FGF17;NR4A1;FGF16;HOOK1;FGF19;FGF18;TCF4;FGFR4;FGFR3;FGFR2;FGFR1;FGF10;PRR5;GSK3B;GSK3A;YWHAB;TENT4A;SPRED3;CASP9;SPRED2;SPRED1;PPP2R5E;MLST8;MYO18A;LRRFIP1;FGA;NCBP1;PDPK1;NCBP2;FGG;AXIN1;PPP2R5B;PPP2R5A;PPP2R5D;PPP2R5C;TGFBR1;TGFBR2;ETV6;CREB1;AKT1S1;KDM7A;CAMK2B;CAMK2D;CAMK2A;CBL;DLL1;PSMB10;DLL4;ERLEC1;TNKS2;ERBB3;ERBB4;ERBB2;POC1A;MAPK1;HES1;CAMK2G;HES5;MAPK3;TCF7L2;TRAT1;BAD;EGF;GALNT1;ATP2B2;CLCN6;NEURL3;FAM131B;RPS6KB2;NEURL1;KRAS;TAF5","","R-HSA-2023455;R-HSA-2023451;R-HSA-9664664;R-HSA-1220610;R-HSA-1220611;R-HSA-1220614;R-HSA-1839112;R-HSA-9664646;R-HSA-1220612;R-HSA-1839114;R-HSA-1220613;R-HSA-1839110;R-HSA-1169421;R-HSA-1839107;R-HSA-5387386;R-HSA-5387389;R-HSA-9665699;R-HSA-9665698;R-HSA-9665697;R-HSA-9665696;R-HSA-9665703;R-HSA-9665702;R-HSA-9665701;R-HSA-9665700;R-HSA-2023462;R-HSA-9665707;R-HSA-9665706;R-HSA-9665705;R-HSA-2023460;R-HSA-9665704;R-HSA-9665709;R-HSA-2023456;R-HSA-9665708;R-HSA-2769000;R-HSA-2769007;R-HSA-5654544;R-HSA-5654545;R-HSA-2768993;R-HSA-9669855;R-HSA-2768999;R-HSA-2769008;R-HSA-2769015;R-HSA-9669874;R-HSA-9649393;R-HSA-9669878;R-HSA-2317387;R-HSA-8936676;R-HSA-9669859;R-HSA-9669863;R-HSA-5334052;R-HSA-8851710;R-HSA-9669870;R-HSA-9669868;R-HSA-5654748;R-HSA-9673757;R-HSA-9673756;R-HSA-4839635;R-HSA-4839634;R-HSA-4839638;R-HSA-2691211;R-HSA-9664567;R-HSA-9652277;R-HSA-2691214;R-HSA-1227964;R-HSA-9673761;R-HSA-9673760;R-HSA-2691226;R-HSA-4827388;R-HSA-2691219;R-HSA-9652264;R-HSA-2038946;R-HSA-2038944;R-HSA-9651280;R-HSA-1225947;R-HSA-1225950;R-HSA-1225951;R-HSA-1225949;R-HSA-5387392;R-HSA-9664588;R-HSA-1225978;R-HSA-9660538;R-HSA-9660536;R-HSA-1225952;R-HSA-1225956;R-HSA-1225957;R-HSA-1225960;R-HSA-1225961;R-HSA-1218833;R-HSA-9664918;R-HSA-4839746;R-HSA-1226014;R-HSA-1226012;R-HSA-1218824;R-HSA-2067713;R-HSA-9664950;R-HSA-4396393;R-HSA-4396392;R-HSA-4396402;R-HSA-4396401;R-HSA-1226016;R-HSA-9664933;R-HSA-9664940;R-HSA-2243938;R-HSA-9664976;R-HSA-2243937;R-HSA-9664983;R-HSA-2243942;R-HSA-9664991;R-HSA-9672159;R-HSA-9672158;R-HSA-5262606;R-HSA-9672178;R-HSA-9672177;R-HSA-9665009;R-HSA-3645780;R-HSA-9672176;R-HSA-9672163;R-HSA-9672162;R-HSA-9681382;R-HSA-9672164;R-HSA-9672170;R-HSA-9665000;R-HSA-9672168;R-HSA-9672175;R-HSA-9672174;R-HSA-9672173;R-HSA-9672172;R-HSA-4839734;R-HSA-6802919;R-HSA-6802918;R-HSA-2029983;R-HSA-9669906;R-HSA-6802916;R-HSA-6802915;R-HSA-2046363;R-HSA-9669911;R-HSA-6802914;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-9669890;R-HSA-6802933;R-HSA-6802932;R-HSA-8936731;R-HSA-3311014;R-HSA-6802930;R-HSA-6802943;R-HSA-6802942;R-HSA-9669898;R-HSA-6802941;R-HSA-1248655;R-HSA-6802938;R-HSA-6802937;R-HSA-9669900;R-HSA-1248694;R-HSA-2029992;R-HSA-1248677;R-HSA-6802911;R-HSA-6802910;R-HSA-2029988;R-HSA-5251562;R-HSA-6802908;R-HSA-2029989;R-HSA-2029984;R-HSA-5340560;R-HSA-9680242;R-HSA-2660815;R-HSA-9680248;R-HSA-6802837;R-HSA-6802834;R-HSA-2660816;R-HSA-5340587;R-HSA-2660819;R-HSA-2660822;R-HSA-9674398;R-HSA-9674397;R-HSA-5339713;R-HSA-9674427;R-HSA-9674430;R-HSA-2219536;R-HSA-9674408;R-HSA-9674414;R-HSA-9665232;R-HSA-2737728;R-HSA-1982066;R-HSA-2038387;R-HSA-9665278;R-HSA-2038386;R-HSA-5339711;R-HSA-1982065;R-HSA-1247842;R-HSA-1247841;R-HSA-1247844;R-HSA-5655252;R-HSA-5655248;R-HSA-5655262;R-HSA-5655263;R-HSA-3656382;R-HSA-5483229;R-HSA-5655235;R-HSA-5655233;R-HSA-5655247;R-HSA-9665034;R-HSA-5655244;R-HSA-5655245;R-HSA-9665032;R-HSA-5655243;R-HSA-5655240;R-HSA-5655241;R-HSA-5655284;R-HSA-5655285;R-HSA-5655295;R-HSA-5655290;R-HSA-5655289;R-HSA-5655270;R-HSA-5655268;R-HSA-5655269;R-HSA-5655266;R-HSA-5483238;R-HSA-5655278;R-HSA-5246696;R-HSA-5655277;R-HSA-9652816;R-HSA-9634391;R-HSA-2399969;R-HSA-9634390;R-HSA-2399981;R-HSA-2399982;R-HSA-2399977;R-HSA-2399988;R-HSA-5637766;R-HSA-5637764;R-HSA-5637765;R-HSA-2399985;R-HSA-2399996;R-HSA-2399997;R-HSA-2399999;R-HSA-2399992;R-HSA-5637770;R-HSA-9634418;R-HSA-2399941;R-HSA-5637808;R-HSA-1247999;R-HSA-2077424;R-HSA-5637798;R-HSA-9634402;R-HSA-2077421;R-HSA-9665121;R-HSA-5637796;R-HSA-2077420;R-HSA-5637794;R-HSA-5637795;R-HSA-5637792;R-HSA-5637806;R-HSA-2399966;R-HSA-5637800;R-HSA-5637801;R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214;R-HSA-9656213;R-HSA-9656212;R-HSA-2666278;R-HSA-9665411;R-HSA-1248002;R-HSA-9665410;R-HSA-9665409;R-HSA-9665408;R-HSA-9665415;R-HSA-9665413;R-HSA-9665412;R-HSA-9665417;R-HSA-9665416;R-HSA-9656207;R-HSA-2900748;R-HSA-2400001;R-HSA-2900747;R-HSA-3315483;R-HSA-2730752;R-HSA-2900743;R-HSA-2400009;R-HSA-5358460;R-HSA-2400010;R-HSA-2900765;R-HSA-2900756;R-HSA-5362450;R-HSA-6803234;R-HSA-5655315;R-HSA-6803233;R-HSA-5655313;R-HSA-5655326;R-HSA-5655323;R-HSA-2033490;R-HSA-5655320;R-HSA-6803240;R-HSA-2033488;R-HSA-2033486;R-HSA-2033485;R-HSA-5655301;R-HSA-9652165;R-HSA-2033479;R-HSA-2033476;R-HSA-2033474;R-HSA-2033472;R-HSA-5655351;R-HSA-5655348;R-HSA-5655347;R-HSA-3642203;R-HSA-6803230;R-HSA-5655343;R-HSA-5655341;R-HSA-6803227;R-HSA-3656523;R-HSA-5655339;R-HSA-5655336;R-HSA-9670418;R-HSA-9670417;R-HSA-9670416;R-HSA-2220964;R-HSA-2220967;R-HSA-2220966;R-HSA-9670426;R-HSA-2220971;R-HSA-9665304;R-HSA-9665311;R-HSA-9670431;R-HSA-9670428;R-HSA-2220976;R-HSA-2220979;R-HSA-2220978;R-HSA-9665280;R-HSA-2220981;R-HSA-9665286;R-HSA-2220982;R-HSA-9665284;R-HSA-2220985;R-HSA-9670414;R-HSA-2220988;R-HSA-9670413;R-HSA-9670412;R-HSA-1839039;R-HSA-4791278;R-HSA-2012086;R-HSA-2012087;R-HSA-2012084;R-HSA-1839031;R-HSA-2012082;R-HSA-5638137;R-HSA-9665315;R-HSA-2220944;R-HSA-9670433;R-HSA-2394007;R-HSA-2012074;R-HSA-2012073;R-HSA-9670436;R-HSA-8853310;R-HSA-8853309;R-HSA-8853308;R-HSA-2220957;R-HSA-8853307;R-HSA-8853319;R-HSA-8853317;R-HSA-8853316;R-HSA-8853315;R-HSA-1839065;R-HSA-8853314;R-HSA-8853313;R-HSA-1839067;R-HSA-8853325;R-HSA-8853323;R-HSA-8853322;R-HSA-8853320;R-HSA-1888198;R-HSA-1839100;R-HSA-1839102;R-HSA-1839098;R-HSA-1839094;R-HSA-1839095;R-HSA-9665407;R-HSA-9665406;R-HSA-9665405;R-HSA-1839091;R-HSA-9665404;R-HSA-1839080;R-HSA-3304394;R-HSA-1839078;R-HSA-9665389;R-HSA-9665388"
R-HSA-5658442,"Regulation of RAS by GAPs",69,71,0.004823697262042259,0.042868643653200006,0.5036716071610473,5,5,3.813591640607124E-4,-1.0,9606,Homo sapiens,"DMGDH;PSMD8;SPRED3;PANX2;SPRED2;PSMD9;PSMD6;SPRED1;DACH1;PSMD7;SYNGAP1;PSMD4;PSMD5;PSMD2;PSMD3;PSMD1;BTRC;HRAS;RASA4B;RBX1;PSMA5;PSMA6;PSMA3;PSMA4;RASA3;SLC7A8;PSMA1;CTDSP1;RASA4;PSMA2;RASA1;PSME3;RASA2;AKAP9;PSME4;PSME1;PSME2;UBA52;PSMD10;PSMD12;PSMD11;SMARCD3;RPN2;PSMD14;PSMD13;CUL3;RPN1;PRICKLE2;RASAL1;RASAL2;RASAL3;PSMB10;PSMA7;PSMB6;PSMB7;PSMB4;NRAS;PSMB5;PSMB2;UBB;PSMB3;PSMB1;UBC;PSMF1;RPS27A;VASP;DAB2IP;PSMB8;PSMB9;SEM1;PSMC5;KBTBD6;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;NF1;KRAS;KBTBD7","","R-HSA-5658438;R-HSA-5658231;R-HSA-5658435;R-HSA-5658430;R-HSA-5658424"
R-HSA-68962,"Activation of the pre-replicative complex",33,36,0.002445818330049596,0.042884763558574665,0.5036716071610473,9,9,6.864464953092823E-4,-1.0,9606,Homo sapiens,"PRIM2;MCM7;MCM8;ITGB3;PRIM1;GMNN;MCM10;ORC5;ORC4;ORC6;CDC45;ORC1;ORC3;ORC2;PGLYRP1;CCNL1;POLE;CDT1;DNAAF2;RPA1;RPA2;LIFR;CDC7;CDC6;RUNDC3B;POLE4;POLA1;POLA2;DBF4;RPA3;POLE2;RPA4;POLE3;CDK2;MXRA8;MCM3;FOSB;MCM4;MCM5;MCM6;MCM2","","R-HSA-68960;R-HSA-69299;R-HSA-68914;R-HSA-68917;R-HSA-68916;R-HSA-68919;R-HSA-68918;R-HSA-68954;R-HSA-68940"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",55,56,0.00380460629118826,0.04293234149644629,0.5036716071610473,4,4,3.050873312485699E-4,-1.0,9606,Homo sapiens,"DMGDH;PSMD8;PANX2;PSMD9;PSMD6;DACH1;PSMD7;PSMD4;PSMD5;PSMD2;PSMD3;PSMD1;ELOB;ELOC;BTRC;RBX1;PSMA5;PSMA6;PSMA3;PSMA4;SLC7A8;PSMA1;PSMA2;PSME3;PSME4;PSME1;PSME2;UBA52;PSMD10;PSMD12;PSMD11;SMARCD3;CUL5;RPN2;PSMD14;PSMD13;RPN1;PRICKLE2;PSMB10;PSMA7;PSMB6;PSMB7;PSMB4;PSMB5;PSMB2;UBB;PSMB3;PSMB1;UBC;PSMF1;RPS27A;APOBEC3G;PSMB8;PSMB9;SEM1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2","","R-HSA-180602;R-HSA-180603;R-HSA-180555;R-HSA-180540"
R-HSA-5686938,"Regulation of TLR by endogenous ligand",17,31,0.0021061213397649296,0.04321661232527115,0.5036716071610473,11,12,9.152619937457097E-4,1.0,9606,Homo sapiens,"RFC5;FGA;SFTPA2;S100A1;SFTPD;FGG;LY96;HMGB1;TLR1;PSAP;CD14;CD36;SFTPA1;TLR6;APOB;S100A9;TLR4;S100A8;TLR2","","R-HSA-6805943;R-HSA-8870678;R-HSA-5432849;R-HSA-6804100;R-HSA-8869667;R-HSA-6804099;R-HSA-5432852;R-HSA-8869694;R-HSA-6805981;R-HSA-5432825;R-HSA-5432814"
R-HSA-9665247,"Resistance of ERBB2 KD mutants to osimertinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665280"
R-HSA-9665246,"Resistance of ERBB2 KD mutants to neratinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665286"
R-HSA-9665251,"Resistance of ERBB2 KD mutants to lapatinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665284"
R-HSA-9665245,"Resistance of ERBB2 KD mutants to tesevatinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665315"
R-HSA-9665737,"Drug resistance in ERBB2 TMD/JMD mutants",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665708"
R-HSA-9665249,"Resistance of ERBB2 KD mutants to afatinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665311"
R-HSA-9665244,"Resistance of ERBB2 KD mutants to sapitinib",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665304"
R-HSA-9665250,"Resistance of ERBB2 KD mutants to AEE788",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665278"
R-HSA-9665233,"Resistance of ERBB2 KD mutants to trastuzumab",4,5,3.3969699028466607E-4,0.04350761830792311,0.5036716071610473,1,1,7.627183281214248E-5,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665232"
R-HSA-9665230,"Drug resistance in ERBB2 KD mutants",4,12,8.152727766831986E-4,0.04350761830792311,0.5036716071610473,8,8,6.101746624971398E-4,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9665315;R-HSA-9665232;R-HSA-9665280;R-HSA-9665286;R-HSA-9665284;R-HSA-9665304;R-HSA-9665311;R-HSA-9665278"
R-HSA-9652282,"Drug-mediated inhibition of ERBB2 signaling",4,14,9.51151572797065E-4,0.04350761830792311,0.5036716071610473,3,3,2.2881549843642744E-4,-1.0,9606,Homo sapiens,"HSP90AA1;LRRC7;CDC37;ERBB2;ADAM33;ERBIN","","R-HSA-9652277;R-HSA-9652264;R-HSA-9665726"
